filename,subject_id,image_num,status,yaw,pitch,roll,abs_yaw,pose_bin,det_score
109-09.jpg,109,9,ok,51.35,1.48,3.23,51.35,half-profile,0.8753
109-10.jpg,109,10,ok,71.12,15.27,17.99,71.12,profile,0.8645
109-11.jpg,109,11,ok,1.59,-3.03,1.56,1.59,frontal,0.9103
109-12.jpg,109,12,ok,1.28,-2.53,2.79,1.28,frontal,0.9029
109-13.jpg,109,13,ok,2.51,-3.05,0.52,2.51,frontal,0.9163
109-14.jpg,109,14,no_face,,,,,,
11-01.jpg,11,1,ok,-56.89,3.83,-4.17,56.89,half-profile,0.819
11-02.jpg,11,2,ok,-34.42,1.39,-2.26,34.42,half-profile,0.8663
11-03.jpg,11,3,ok,-22.26,-3.21,2.84,22.26,half-profile,0.8685
11-04.jpg,11,4,ok,-21.31,1.17,-4.73,21.31,half-profile,0.87
11-05.jpg,11,5,ok,-5.2,-2.22,2.09,5.2,frontal,0.8604
11-06.jpg,11,6,ok,0.53,-0.61,-0.98,0.53,frontal,0.8616
11-07.jpg,11,7,ok,-2.54,-5.88,1.31,2.54,frontal,0.864
11-08.jpg,11,8,ok,22.43,-0.18,3.41,22.43,half-profile,0.8516
11-09.jpg,11,9,ok,27.08,0.59,4.01,27.08,half-profile,0.8579
11-10.jpg,11,10,ok,59.83,2.46,6.08,59.83,half-profile,0.7529
11-11.jpg,11,11,ok,4.54,-5.63,0.8,4.54,frontal,0.8784
11-12.jpg,11,12,ok,5.1,-6.26,-0.64,5.1,frontal,0.8816
11-13.jpg,11,13,ok,2.2,-5.74,1.11,2.2,frontal,0.874
11-14.jpg,11,14,ok,1.24,-7.06,1.92,1.24,frontal,0.8752
110-01.jpg,110,1,ok,-66.04,9.82,-11.22,66.04,profile,0.8265
110-02.jpg,110,2,ok,-41.59,0.81,-0.81,41.59,half-profile,0.851
110-03.jpg,110,3,ok,-28.78,1.29,-2.35,28.78,half-profile,0.8781
110-04.jpg,110,4,ok,-27.01,0.41,-1.47,27.01,half-profile,0.8714
110-05.jpg,110,5,ok,-8.41,-0.63,0.01,8.41,frontal,0.8881
110-06.jpg,110,6,ok,6.43,-1.24,0.2,6.43,frontal,0.906
110-07.jpg,110,7,ok,26.56,1.05,0.63,26.56,half-profile,0.848
110-08.jpg,110,8,ok,34.32,2.25,1.17,34.32,half-profile,0.8319
110-09.jpg,110,9,ok,44.53,0.93,-0.36,44.53,half-profile,0.8321
110-10.jpg,110,10,ok,69.13,4.05,3.04,69.13,profile,0.8442
110-11.jpg,110,11,ok,5.75,-1.28,-0.22,5.75,frontal,0.9021
110-12.jpg,110,12,ok,3.18,0.77,-1.17,3.18,frontal,0.8912
110-13.jpg,110,13,ok,1.12,1.98,-0.28,1.12,frontal,0.8716
110-14.jpg,110,14,no_face,,,,,,
111-01.jpg,111,1,ok,-66.0,-2.66,-2.16,66.0,profile,0.8088
111-02.jpg,111,2,ok,-50.04,-3.78,-0.31,50.04,half-profile,0.8435
111-03.jpg,111,3,ok,-35.05,-4.73,1.12,35.05,half-profile,0.8769
111-04.jpg,111,4,ok,-26.83,-2.0,0.99,26.83,half-profile,0.898
111-05.jpg,111,5,ok,-11.28,0.43,0.08,11.28,frontal,0.8839
111-06.jpg,111,6,ok,8.83,-0.23,1.94,8.83,frontal,0.8985
111-07.jpg,111,7,ok,20.72,-0.08,1.3,20.72,half-profile,0.8723
111-08.jpg,111,8,ok,27.41,-0.48,1.54,27.41,half-profile,0.8644
111-09.jpg,111,9,ok,38.23,-0.92,-0.23,38.23,half-profile,0.8435
111-10.jpg,111,10,ok,58.29,2.28,-0.03,58.29,half-profile,0.7937
111-11.jpg,111,11,ok,2.37,-3.88,1.32,2.37,frontal,0.9042
111-12.jpg,111,12,ok,1.22,-5.68,2.4,1.22,frontal,0.8893
111-13.jpg,111,13,ok,-1.46,1.67,1.01,1.46,frontal,0.8767
111-14.jpg,111,14,no_face,,,,,,
112-01.jpg,112,1,ok,-67.64,-19.23,23.47,67.64,profile,0.8487
112-02.jpg,112,2,ok,-36.88,2.34,12.21,36.88,half-profile,0.8614
112-03.jpg,112,3,ok,-31.7,3.43,8.04,31.7,half-profile,0.8885
112-04.jpg,112,4,ok,-24.93,-2.73,6.72,24.93,half-profile,0.912
112-05.jpg,112,5,ok,-9.28,0.99,2.74,9.28,frontal,0.8795
112-06.jpg,112,6,ok,15.99,-1.96,1.48,15.99,frontal,0.9058
112-07.jpg,112,7,ok,25.58,6.13,-0.65,25.58,half-profile,0.8668
112-08.jpg,112,8,ok,37.12,0.36,-0.84,37.12,half-profile,0.8658
112-09.jpg,112,9,ok,47.63,-1.15,-4.18,47.63,half-profile,0.8702
112-10.jpg,112,10,ok,75.12,6.09,4.9,75.12,profile,0.8555
112-11.jpg,112,11,ok,5.39,1.59,3.5,5.39,frontal,0.9178
112-12.jpg,112,12,ok,1.79,-1.05,3.32,1.79,frontal,0.9195
112-13.jpg,112,13,ok,1.04,1.74,3.13,1.04,frontal,0.9048
112-14.jpg,112,14,no_face,,,,,,
113-01.jpg,113,1,ok,-60.13,18.88,-11.48,60.13,profile,0.8711
113-02.jpg,113,2,ok,-43.77,11.77,-6.23,43.77,half-profile,0.8818
113-03.jpg,113,3,ok,-32.83,10.28,-4.75,32.83,half-profile,0.8849
113-04.jpg,113,4,ok,-28.44,9.13,-4.29,28.44,half-profile,0.8787
113-05.jpg,113,5,ok,-11.54,8.62,-1.65,11.54,frontal,0.889
113-06.jpg,113,6,ok,8.03,7.9,1.85,8.03,frontal,0.8622
113-07.jpg,113,7,ok,24.91,9.01,1.78,24.91,half-profile,0.8791
113-08.jpg,113,8,ok,33.7,10.5,4.0,33.7,half-profile,0.8829
113-09.jpg,113,9,ok,46.79,12.42,4.55,46.79,half-profile,0.8625
113-10.jpg,113,10,ok,62.03,17.72,9.13,62.03,profile,0.8401
113-11.jpg,113,11,ok,2.24,8.06,0.31,2.24,frontal,0.8982
113-12.jpg,113,12,ok,1.53,7.44,0.27,1.53,frontal,0.893
113-13.jpg,113,13,ok,0.74,5.48,-0.05,0.74,frontal,0.8709
113-14.jpg,113,14,no_face,,,,,,
114-01.jpg,114,1,ok,-62.23,6.93,-10.0,62.23,profile,0.8245
114-02.jpg,114,2,ok,-47.87,-0.09,-4.65,47.87,half-profile,0.8232
114-03.jpg,114,3,ok,-31.12,-0.37,-0.62,31.12,half-profile,0.8537
114-04.jpg,114,4,ok,-25.65,-2.12,-0.98,25.65,half-profile,0.8585
114-05.jpg,114,5,ok,-15.46,-2.93,-1.91,15.46,frontal,0.854
114-06.jpg,114,6,ok,11.19,-1.71,1.89,11.19,frontal,0.8531
114-07.jpg,114,7,ok,28.46,-0.18,2.6,28.46,half-profile,0.846
114-08.jpg,114,8,ok,36.35,0.94,2.1,36.35,half-profile,0.8464
114-09.jpg,114,9,ok,45.76,3.63,4.67,45.76,half-profile,0.815
114-10.jpg,114,10,ok,69.75,13.94,15.07,69.75,profile,0.8031
114-11.jpg,114,11,ok,5.15,-1.63,0.67,5.15,frontal,0.8482
114-12.jpg,114,12,ok,4.59,-1.69,0.32,4.59,frontal,0.8754
114-13.jpg,114,13,ok,3.42,-1.66,1.02,3.42,frontal,0.8767
114-14.jpg,114,14,no_face,,,,,,
115-01.jpg,115,1,ok,-58.71,0.59,-4.62,58.71,half-profile,0.8809
115-02.jpg,115,2,ok,-39.6,-5.4,-1.13,39.6,half-profile,0.8897
115-03.jpg,115,3,ok,-24.6,-5.98,-1.37,24.6,half-profile,0.9141
115-04.jpg,115,4,ok,-17.37,-7.65,-0.22,17.37,frontal,0.9132
115-05.jpg,115,5,ok,-5.67,-8.03,-2.14,5.67,frontal,0.9054
115-06.jpg,115,6,ok,9.97,-7.31,-2.93,9.97,frontal,0.8974
115-07.jpg,115,7,ok,18.86,-9.2,-5.72,18.86,frontal,0.8901
115-08.jpg,115,8,ok,24.13,-10.85,-6.71,24.13,half-profile,0.8823
115-09.jpg,115,9,ok,34.19,-6.09,-8.17,34.19,half-profile,0.8757
115-10.jpg,115,10,ok,58.36,-7.24,-6.52,58.36,half-profile,0.8351
115-11.jpg,115,11,ok,3.84,-5.27,-1.91,3.84,frontal,0.9059
115-12.jpg,115,12,ok,4.71,-8.23,-1.69,4.71,frontal,0.9063
115-13.jpg,115,13,ok,0.74,-4.84,-3.25,0.74,frontal,0.9043
115-14.jpg,115,14,no_face,,,,,,
116-01.jpg,116,1,ok,-66.27,15.53,-14.44,66.27,profile,0.8498
116-02.jpg,116,2,ok,-43.49,6.08,-4.76,43.49,half-profile,0.8828
116-03.jpg,116,3,ok,-28.76,2.57,-2.12,28.76,half-profile,0.8867
116-04.jpg,116,4,ok,-25.38,2.65,-3.48,25.38,half-profile,0.881
116-05.jpg,116,5,ok,-11.11,3.26,-4.06,11.11,frontal,0.8959
116-06.jpg,116,6,ok,10.51,1.87,-2.74,10.51,frontal,0.8767
116-07.jpg,116,7,ok,27.95,-0.04,-2.99,27.95,half-profile,0.8529
116-08.jpg,116,8,ok,30.41,-2.53,-3.95,30.41,half-profile,0.844
116-09.jpg,116,9,ok,42.31,-1.01,-2.37,42.31,half-profile,0.8663
116-10.jpg,116,10,ok,68.4,19.49,21.65,68.4,profile,0.8077
116-11.jpg,116,11,ok,0.37,-2.97,-1.06,0.37,frontal,0.9019
116-12.jpg,116,12,ok,-0.61,0.57,-3.12,0.61,frontal,0.8948
116-13.jpg,116,13,ok,0.85,1.81,-2.07,0.85,frontal,0.8792
116-14.jpg,116,14,no_face,,,,,,
117-01.jpg,117,1,ok,-48.66,11.25,-12.89,48.66,half-profile,0.782
117-02.jpg,117,2,ok,-25.86,1.43,-5.33,25.86,half-profile,0.8639
117-03.jpg,117,3,ok,-16.08,9.18,-3.56,16.08,frontal,0.8842
117-04.jpg,117,4,ok,-14.37,6.68,-5.32,14.37,frontal,0.8966
117-05.jpg,117,5,ok,-3.12,5.56,-2.82,3.12,frontal,0.8903
117-06.jpg,117,6,ok,5.85,4.25,0.55,5.85,frontal,0.9093
117-07.jpg,117,7,ok,14.46,7.97,1.1,14.46,frontal,0.8953
117-08.jpg,117,8,ok,21.29,6.62,0.77,21.29,half-profile,0.8795
117-09.jpg,117,9,ok,28.47,4.64,2.13,28.47,half-profile,0.8867
117-10.jpg,117,10,ok,55.81,4.57,1.93,55.81,half-profile,0.8019
117-11.jpg,117,11,ok,2.47,2.79,0.13,2.47,frontal,0.905
117-12.jpg,117,12,ok,0.48,2.37,-0.54,0.48,frontal,0.9063
117-13.jpg,117,13,ok,0.92,4.96,-1.49,0.92,frontal,0.8864
117-14.jpg,117,14,no_face,,,,,,
118-01.jpg,118,1,ok,-63.19,13.31,-12.01,63.19,profile,0.8276
118-02.jpg,118,2,ok,-53.56,11.5,-10.82,53.56,half-profile,0.8717
118-03.jpg,118,3,ok,-41.78,9.21,-9.19,41.78,half-profile,0.8717
118-04.jpg,118,4,ok,-28.95,5.23,-3.65,28.95,half-profile,0.8673
118-05.jpg,118,5,ok,-9.66,0.59,-1.74,9.66,frontal,0.869
118-06.jpg,118,6,ok,10.83,2.58,0.03,10.83,frontal,0.8635
118-07.jpg,118,7,ok,21.03,4.93,3.29,21.03,half-profile,0.86
118-08.jpg,118,8,ok,28.95,6.8,3.33,28.95,half-profile,0.8782
118-09.jpg,118,9,ok,40.03,13.09,8.46,40.03,half-profile,0.8655
118-10.jpg,118,10,ok,59.35,22.49,16.52,59.35,half-profile,0.8608
118-11.jpg,118,11,ok,1.49,1.03,1.58,1.49,frontal,0.8749
118-12.jpg,118,12,ok,0.7,3.06,2.17,0.7,frontal,0.9069
118-13.jpg,118,13,ok,-0.42,2.58,1.62,0.42,frontal,0.8863
118-14.jpg,118,14,no_face,,,,,,
119-01.jpg,119,1,ok,-53.04,0.1,-4.18,53.04,half-profile,0.8361
119-02.jpg,119,2,ok,-38.86,-2.03,-1.98,38.86,half-profile,0.8596
119-03.jpg,119,3,ok,-24.66,-3.71,-0.99,24.66,half-profile,0.8763
119-04.jpg,119,4,ok,-20.72,-3.9,0.24,20.72,half-profile,0.8717
119-05.jpg,119,5,ok,-14.32,-4.64,0.44,14.32,frontal,0.8839
119-06.jpg,119,6,ok,4.62,-2.74,0.95,4.62,frontal,0.8891
119-07.jpg,119,7,ok,17.49,-1.72,1.52,17.49,frontal,0.8748
119-08.jpg,119,8,ok,15.46,-1.98,0.14,15.46,frontal,0.8814
119-09.jpg,119,9,ok,31.51,-1.35,2.57,31.51,half-profile,0.8614
119-10.jpg,119,10,ok,58.96,7.1,10.31,58.96,half-profile,0.8135
119-11.jpg,119,11,ok,9.64,-2.6,0.62,9.64,frontal,0.89
119-12.jpg,119,12,ok,9.28,-4.3,-1.26,9.28,frontal,0.8948
119-13.jpg,119,13,ok,0.52,-3.49,1.8,0.52,frontal,0.8932
119-14.jpg,119,14,ok,-3.63,-3.95,0.73,3.63,frontal,0.8662
12-01.jpg,12,1,ok,-57.03,6.89,-10.23,57.03,half-profile,0.8596
12-02.jpg,12,2,ok,-28.44,1.0,-4.31,28.44,half-profile,0.8602
12-03.jpg,12,3,ok,-24.19,-2.9,-1.04,24.19,half-profile,0.8606
12-04.jpg,12,4,ok,-19.26,-2.55,-1.83,19.26,frontal,0.8791
12-05.jpg,12,5,ok,-4.87,-3.86,0.93,4.87,frontal,0.8742
12-06.jpg,12,6,ok,5.63,-0.82,-0.79,5.63,frontal,0.8844
12-07.jpg,12,7,ok,10.58,-3.47,0.21,10.58,frontal,0.8789
12-08.jpg,12,8,ok,16.36,-1.99,2.52,16.36,frontal,0.8872
12-09.jpg,12,9,ok,33.16,-1.2,2.85,33.16,half-profile,0.8798
12-10.jpg,12,10,ok,63.02,1.02,4.32,63.02,profile,0.8275
12-11.jpg,12,11,ok,-0.03,-5.09,-1.55,0.03,frontal,0.8873
12-12.jpg,12,12,ok,1.04,-6.41,0.41,1.04,frontal,0.8896
12-13.jpg,12,13,ok,1.19,-5.79,1.05,1.19,frontal,0.8885
12-14.jpg,12,14,ok,1.86,-7.47,0.89,1.86,frontal,0.886
120-01.jpg,120,1,ok,-65.73,12.99,-15.83,65.73,profile,0.8704
120-02.jpg,120,2,ok,-44.58,-3.11,-2.94,44.58,half-profile,0.8365
120-03.jpg,120,3,ok,-34.25,-5.61,-0.38,34.25,half-profile,0.8656
120-04.jpg,120,4,ok,-27.55,-5.72,-0.61,27.55,half-profile,0.8842
